Store,Dept,ModelName,wmae_score,ModelType,Version
26,85,Models/XtraTrees/ET_26_85V2.pkl,178.7149,ET,2
26,85,Models/Prophet/PP_26_85V2.json,202.4569,PP,2
26,71,Models/RandomForest/RF_26_71V2.pkl,418.4852,RF,2
26,71,Models/XGBoost/XGB_26_71V2.pkl,431.4814,XGB,2
26,71,Models/XtraTrees/ET_26_71V2.pkl,267.5157,ET,2
26,71,Models/Prophet/PP_26_71V2.json,467.2303,PP,2
26,44,Models/RandomForest/RF_26_44V2.pkl,186.1635,RF,2
26,44,Models/XGBoost/XGB_26_44V2.pkl,254.3406,XGB,2
26,44,Models/XtraTrees/ET_26_44V2.pkl,167.9721,ET,2
26,44,Models/Prophet/PP_26_44V2.json,306.5298,PP,2
26,42,Models/RandomForest/RF_26_42V2.pkl,162.0073,RF,2
26,42,Models/XGBoost/XGB_26_42V2.pkl,256.2858,XGB,2
26,42,Models/XtraTrees/ET_26_42V2.pkl,139.7234,ET,2
26,42,Models/Prophet/PP_26_42V2.json,274.496,PP,2
26,41,Models/RandomForest/RF_26_41V2.pkl,264.933,RF,2
26,41,Models/XGBoost/XGB_26_41V2.pkl,97.8151,XGB,2
26,41,Models/XtraTrees/ET_26_41V2.pkl,124.4248,ET,2
26,41,Models/Prophet/PP_26_41V2.json,252.4971,PP,2
26,20,Models/RandomForest/RF_26_20V2.pkl,177.8816,RF,2
26,20,Models/XGBoost/XGB_26_20V2.pkl,98.3502,XGB,2
26,20,Models/XtraTrees/ET_26_20V2.pkl,173.5432,ET,2
26,20,Models/Prophet/PP_26_20V2.json,326.1796,PP,2
26,21,Models/RandomForest/RF_26_21V2.pkl,219.7127,RF,2
26,21,Models/XGBoost/XGB_26_21V2.pkl,35.0922,XGB,2
26,21,Models/XtraTrees/ET_26_21V2.pkl,333.5548,ET,2
26,21,Models/Prophet/PP_26_21V2.json,347.0055,PP,2
26,22,Models/RandomForest/RF_26_22V2.pkl,454.7088,RF,2
26,22,Models/XGBoost/XGB_26_22V2.pkl,224.532,XGB,2
26,22,Models/XtraTrees/ET_26_22V2.pkl,462.8443,ET,2
26,22,Models/Prophet/PP_26_22V2.json,512.321,PP,2
26,23,Models/RandomForest/RF_26_23V2.pkl,849.6985,RF,2
26,23,Models/XGBoost/XGB_26_23V2.pkl,475.6382,XGB,2
26,23,Models/XtraTrees/ET_26_23V2.pkl,985.1838,ET,2
26,23,Models/Prophet/PP_26_23V2.json,1088.1489,PP,2
26,24,Models/RandomForest/RF_26_24V2.pkl,323.3891,RF,2
26,24,Models/XGBoost/XGB_26_24V2.pkl,91.6678,XGB,2
26,24,Models/XtraTrees/ET_26_24V2.pkl,281.607,ET,2
26,24,Models/Prophet/PP_26_24V2.json,286.2229,PP,2
26,25,Models/RandomForest/RF_26_25V2.pkl,388.6356,RF,2
26,25,Models/XGBoost/XGB_26_25V2.pkl,42.5421,XGB,2
26,25,Models/XtraTrees/ET_26_25V2.pkl,325.2174,ET,2
26,25,Models/Prophet/PP_26_25V2.json,602.8693,PP,2
26,26,Models/RandomForest/RF_26_26V2.pkl,318.7918,RF,2
26,26,Models/XGBoost/XGB_26_26V2.pkl,51.2422,XGB,2
26,26,Models/XtraTrees/ET_26_26V2.pkl,300.649,ET,2
26,26,Models/Prophet/PP_26_26V2.json,311.9412,PP,2
26,27,Models/RandomForest/RF_26_27V2.pkl,116.7105,RF,2
26,27,Models/XGBoost/XGB_26_27V2.pkl,70.0713,XGB,2
26,27,Models/XtraTrees/ET_26_27V2.pkl,113.3329,ET,2
26,27,Models/Prophet/PP_26_27V2.json,99.0876,PP,2
26,28,Models/RandomForest/RF_26_28V2.pkl,53.4144,RF,2
26,28,Models/XGBoost/XGB_26_28V2.pkl,31.7007,XGB,2
26,28,Models/XtraTrees/ET_26_28V2.pkl,49.828,ET,2
26,28,Models/Prophet/PP_26_28V2.json,51.5188,PP,2
26,29,Models/RandomForest/RF_26_29V2.pkl,267.1397,RF,2
26,29,Models/XGBoost/XGB_26_29V2.pkl,287.4539,XGB,2
26,29,Models/XtraTrees/ET_26_29V2.pkl,191.5923,ET,2
26,29,Models/Prophet/PP_26_29V2.json,317.4711,PP,2
26,30,Models/RandomForest/RF_26_30V2.pkl,95.8206,RF,2
26,30,Models/XGBoost/XGB_26_30V2.pkl,69.4386,XGB,2
26,30,Models/XtraTrees/ET_26_30V2.pkl,98.979,ET,2
26,30,Models/Prophet/PP_26_30V2.json,188.0607,PP,2
26,31,Models/RandomForest/RF_26_31V2.pkl,123.9736,RF,2
26,31,Models/XGBoost/XGB_26_31V2.pkl,101.6521,XGB,2
26,31,Models/XtraTrees/ET_26_31V2.pkl,149.0934,ET,2
26,31,Models/Prophet/PP_26_31V2.json,177.1409,PP,2
26,32,Models/RandomForest/RF_26_32V2.pkl,390.3988,RF,2
26,32,Models/XGBoost/XGB_26_32V2.pkl,338.4131,XGB,2
26,32,Models/XtraTrees/ET_26_32V2.pkl,546.6434,ET,2
26,32,Models/Prophet/PP_26_32V2.json,702.6509,PP,2
26,33,Models/RandomForest/RF_26_33V2.pkl,231.5667,RF,2
26,33,Models/XGBoost/XGB_26_33V2.pkl,265.5878,XGB,2
26,33,Models/XtraTrees/ET_26_33V2.pkl,237.2979,ET,2
26,33,Models/Prophet/PP_26_33V2.json,311.7408,PP,2
26,34,Models/RandomForest/RF_26_34V2.pkl,809.1237,RF,2
26,34,Models/XGBoost/XGB_26_34V2.pkl,197.4474,XGB,2
26,34,Models/XtraTrees/ET_26_34V2.pkl,793.027,ET,2
26,34,Models/Prophet/PP_26_34V2.json,752.2483,PP,2
26,35,Models/RandomForest/RF_26_35V2.pkl,218.1953,RF,2
26,35,Models/XGBoost/XGB_26_35V2.pkl,204.1402,XGB,2
26,35,Models/XtraTrees/ET_26_35V2.pkl,266.8105,ET,2
26,35,Models/Prophet/PP_26_35V2.json,269.8453,PP,2
26,36,Models/RandomForest/RF_26_36V2.pkl,220.5226,RF,2
26,36,Models/XGBoost/XGB_26_36V2.pkl,27.8516,XGB,2
26,36,Models/XtraTrees/ET_26_36V2.pkl,121.659,ET,2
26,36,Models/Prophet/PP_26_36V2.json,286.3457,PP,2
26,38,Models/RandomForest/RF_26_38V2.pkl,4172.534,RF,2
26,38,Models/XGBoost/XGB_26_38V2.pkl,4522.4871,XGB,2
26,38,Models/XtraTrees/ET_26_38V2.pkl,2910.0386,ET,2
26,38,Models/Prophet/PP_26_38V2.json,5613.1748,PP,2
26,40,Models/RandomForest/RF_26_40V2.pkl,1317.3682,RF,2
26,40,Models/XGBoost/XGB_26_40V2.pkl,1041.6346,XGB,2
26,40,Models/XtraTrees/ET_26_40V2.pkl,1095.2557,ET,2
26,40,Models/Prophet/PP_26_40V2.json,1114.0192,PP,2
26,87,Models/RandomForest/RF_26_87V2.pkl,709.8125,RF,2
26,87,Models/XGBoost/XGB_26_87V2.pkl,2473.5105,XGB,2
26,87,Models/XtraTrees/ET_26_87V2.pkl,746.8395,ET,2
26,87,Models/Prophet/PP_26_87V2.json,1862.7757,PP,2
26,19,Models/RandomForest/RF_26_19V2.pkl,199.1778,RF,2
26,19,Models/XGBoost/XGB_26_19V2.pkl,41.0583,XGB,2
26,19,Models/XtraTrees/ET_26_19V2.pkl,100.5302,ET,2
26,19,Models/Prophet/PP_26_19V2.json,193.5093,PP,2
26,90,Models/RandomForest/RF_26_90V2.pkl,2099.364,RF,2
26,90,Models/XGBoost/XGB_26_90V2.pkl,7728.2324,XGB,2
26,90,Models/XtraTrees/ET_26_90V2.pkl,1950.7412,ET,2
26,90,Models/Prophet/PP_26_90V2.json,2669.311,PP,2
26,92,Models/RandomForest/RF_26_92V2.pkl,2543.1678,RF,2
26,92,Models/XGBoost/XGB_26_92V2.pkl,646.9894,XGB,2
26,92,Models/XtraTrees/ET_26_92V2.pkl,3184.5317,ET,2
26,92,Models/Prophet/PP_26_92V2.json,5028.4573,PP,2
11,74,Models/RandomForest/RF_11_74V2.pkl,1106.2588,RF,2
11,74,Models/XGBoost/XGB_11_74V2.pkl,292.8666,XGB,2
11,74,Models/XtraTrees/ET_11_74V2.pkl,734.9269,ET,2
11,74,Models/Prophet/PP_11_74V2.json,1193.4418,PP,2
11,72,Models/RandomForest/RF_11_72V2.pkl,6848.3394,RF,2
11,72,Models/XGBoost/XGB_11_72V2.pkl,6128.2586,XGB,2
11,72,Models/XtraTrees/ET_11_72V2.pkl,7432.1249,ET,2
11,72,Models/Prophet/PP_11_72V2.json,5689.805,PP,2
11,71,Models/RandomForest/RF_11_71V2.pkl,1026.4438,RF,2
11,71,Models/XGBoost/XGB_11_71V2.pkl,1351.7983,XGB,2
11,71,Models/XtraTrees/ET_11_71V2.pkl,846.1064,ET,2
11,71,Models/Prophet/PP_11_71V2.json,783.7805,PP,2
11,67,Models/RandomForest/RF_11_67V2.pkl,1121.8869,RF,2
11,67,Models/XGBoost/XGB_11_67V2.pkl,713.108,XGB,2
11,67,Models/XtraTrees/ET_11_67V2.pkl,1417.7124,ET,2
11,67,Models/Prophet/PP_11_67V2.json,1388.8762,PP,2
11,60,Models/RandomForest/RF_11_60V2.pkl,21.1192,RF,2
11,60,Models/XGBoost/XGB_11_60V2.pkl,16.4189,XGB,2
11,60,Models/XtraTrees/ET_11_60V2.pkl,24.3727,ET,2
11,60,Models/Prophet/PP_11_60V2.json,38.0967,PP,2
11,59,Models/RandomForest/RF_11_59V2.pkl,464.5515,RF,2
11,59,Models/XGBoost/XGB_11_59V2.pkl,121.2977,XGB,2
11,59,Models/XtraTrees/ET_11_59V2.pkl,429.1113,ET,2
11,59,Models/Prophet/PP_11_59V2.json,561.2276,PP,2
11,58,Models/RandomForest/RF_11_58V2.pkl,905.4523,RF,2
11,58,Models/XGBoost/XGB_11_58V2.pkl,710.6132,XGB,2
11,58,Models/XtraTrees/ET_11_58V2.pkl,852.927,ET,2
11,58,Models/Prophet/PP_11_58V2.json,1262.2247,PP,2
11,56,Models/RandomForest/RF_11_56V2.pkl,383.7019,RF,2
11,56,Models/XGBoost/XGB_11_56V2.pkl,279.8665,XGB,2
11,56,Models/XtraTrees/ET_11_56V2.pkl,622.0011,ET,2
11,56,Models/Prophet/PP_11_56V2.json,558.3458,PP,2
11,78,Models/RandomForest/RF_11_78V2.pkl,2.3056,RF,2
11,78,Models/XGBoost/XGB_11_78V2.pkl,0.4292,XGB,2
11,78,Models/XtraTrees/ET_11_78V2.pkl,1.6,ET,2
11,78,Models/Prophet/PP_11_78V2.json,0.0,PP,2
11,55,Models/RandomForest/RF_11_55V2.pkl,1270.496,RF,2
11,55,Models/XGBoost/XGB_11_55V2.pkl,223.5981,XGB,2
11,55,Models/XtraTrees/ET_11_55V2.pkl,2193.049,ET,2
11,55,Models/Prophet/PP_11_55V2.json,1516.9911,PP,2
11,52,Models/RandomForest/RF_11_52V2.pkl,316.1892,RF,2
11,52,Models/XGBoost/XGB_11_52V2.pkl,126.6245,XGB,2
11,52,Models/XtraTrees/ET_11_52V2.pkl,286.9582,ET,2
11,52,Models/Prophet/PP_11_52V2.json,429.1655,PP,2
11,51,Models/RandomForest/RF_11_51V2.pkl,4.3045,RF,2
11,51,Models/XGBoost/XGB_11_51V2.pkl,1.7236,XGB,2
11,51,Models/XtraTrees/ET_11_51V2.pkl,4.9204,ET,2
11,51,Models/Prophet/PP_11_51V2.json,4.4423,PP,2
11,49,Models/RandomForest/RF_11_49V2.pkl,613.7293,RF,2
11,49,Models/XGBoost/XGB_11_49V2.pkl,830.039,XGB,2
11,49,Models/XtraTrees/ET_11_49V2.pkl,1008.0156,ET,2
11,49,Models/Prophet/PP_11_49V2.json,889.8785,PP,2
11,46,Models/RandomForest/RF_11_46V2.pkl,1902.9984,RF,2
11,46,Models/XGBoost/XGB_11_46V2.pkl,1171.8979,XGB,2
11,46,Models/XtraTrees/ET_11_46V2.pkl,1819.9817,ET,2
11,46,Models/Prophet/PP_11_46V2.json,1547.8881,PP,2
11,44,Models/RandomForest/RF_11_44V2.pkl,518.5999,RF,2
11,44,Models/XGBoost/XGB_11_44V2.pkl,395.0445,XGB,2
11,44,Models/XtraTrees/ET_11_44V2.pkl,486.4184,ET,2
11,44,Models/Prophet/PP_11_44V2.json,346.3044,PP,2
11,42,Models/RandomForest/RF_11_42V2.pkl,254.8006,RF,2
11,42,Models/XGBoost/XGB_11_42V2.pkl,42.9376,XGB,2
11,42,Models/XtraTrees/ET_11_42V2.pkl,311.4835,ET,2
11,42,Models/Prophet/PP_11_42V2.json,309.8095,PP,2
11,41,Models/RandomForest/RF_11_41V2.pkl,154.4519,RF,2
11,41,Models/XGBoost/XGB_11_41V2.pkl,399.3411,XGB,2
11,41,Models/XtraTrees/ET_11_41V2.pkl,279.201,ET,2
11,41,Models/Prophet/PP_11_41V2.json,301.8993,PP,2
11,40,Models/RandomForest/RF_11_40V2.pkl,1256.254,RF,2
11,40,Models/XGBoost/XGB_11_40V2.pkl,989.4233,XGB,2
11,40,Models/XtraTrees/ET_11_40V2.pkl,1194.5297,ET,2
11,40,Models/Prophet/PP_11_40V2.json,1351.8367,PP,2
11,54,Models/RandomForest/RF_11_54V2.pkl,46.0506,RF,2
11,54,Models/XGBoost/XGB_11_54V2.pkl,90.576,XGB,2
11,54,Models/XtraTrees/ET_11_54V2.pkl,42.1443,ET,2
11,54,Models/Prophet/PP_11_54V2.json,68.8767,PP,2
11,79,Models/RandomForest/RF_11_79V2.pkl,825.6673,RF,2
11,79,Models/XGBoost/XGB_11_79V2.pkl,1160.8389,XGB,2
11,79,Models/XtraTrees/ET_11_79V2.pkl,1318.1655,ET,2
11,79,Models/Prophet/PP_11_79V2.json,2242.4074,PP,2
11,80,Models/RandomForest/RF_11_80V2.pkl,465.4814,RF,2
11,80,Models/XGBoost/XGB_11_80V2.pkl,320.4006,XGB,2
11,80,Models/XtraTrees/ET_11_80V2.pkl,360.3209,ET,2
11,80,Models/Prophet/PP_11_80V2.json,519.6506,PP,2
11,81,Models/RandomForest/RF_11_81V2.pkl,319.6837,RF,2
11,81,Models/XGBoost/XGB_11_81V2.pkl,96.9142,XGB,2
11,81,Models/XtraTrees/ET_11_81V2.pkl,307.1671,ET,2
11,81,Models/Prophet/PP_11_81V2.json,457.9128,PP,2
26,93,Models/RandomForest/RF_26_93V2.pkl,970.4202,RF,2
26,93,Models/XGBoost/XGB_26_93V2.pkl,273.0375,XGB,2
26,93,Models/XtraTrees/ET_26_93V2.pkl,888.3386,ET,2
26,93,Models/Prophet/PP_26_93V2.json,2151.5327,PP,2
26,94,Models/RandomForest/RF_26_94V2.pkl,1145.3629,RF,2
26,94,Models/XGBoost/XGB_26_94V2.pkl,100.4704,XGB,2
26,94,Models/XtraTrees/ET_26_94V2.pkl,966.3423,ET,2
26,94,Models/Prophet/PP_26_94V2.json,1835.2383,PP,2
26,95,Models/RandomForest/RF_26_95V2.pkl,1324.8997,RF,2
26,95,Models/XGBoost/XGB_26_95V2.pkl,1691.8412,XGB,2
26,95,Models/XtraTrees/ET_26_95V2.pkl,2120.4223,ET,2
26,95,Models/Prophet/PP_26_95V2.json,2976.0464,PP,2
26,96,Models/RandomForest/RF_26_96V2.pkl,1022.1488,RF,2
26,96,Models/XGBoost/XGB_26_96V2.pkl,298.4834,XGB,2
26,96,Models/XtraTrees/ET_26_96V2.pkl,1061.02,ET,2
26,96,Models/Prophet/PP_26_96V2.json,1104.9386,PP,2
26,97,Models/RandomForest/RF_26_97V2.pkl,454.3602,RF,2
26,97,Models/XGBoost/XGB_26_97V2.pkl,104.4896,XGB,2
26,97,Models/XtraTrees/ET_26_97V2.pkl,721.2417,ET,2
26,97,Models/Prophet/PP_26_97V2.json,1079.1616,PP,2
26,98,Models/RandomForest/RF_26_98V2.pkl,483.0953,RF,2
26,98,Models/XGBoost/XGB_26_98V2.pkl,74.6105,XGB,2
26,98,Models/XtraTrees/ET_26_98V2.pkl,591.5466,ET,2
26,98,Models/Prophet/PP_26_98V2.json,551.3432,PP,2
11,98,Models/RandomForest/RF_11_98V2.pkl,562.819,RF,2
11,98,Models/XGBoost/XGB_11_98V2.pkl,1064.3452,XGB,2
11,98,Models/XtraTrees/ET_11_98V2.pkl,633.8714,ET,2
11,98,Models/Prophet/PP_11_98V2.json,760.8775,PP,2
11,97,Models/RandomForest/RF_11_97V2.pkl,397.0019,RF,2
11,97,Models/XGBoost/XGB_11_97V2.pkl,181.0787,XGB,2
11,97,Models/XtraTrees/ET_11_97V2.pkl,558.6514,ET,2
11,97,Models/Prophet/PP_11_97V2.json,836.0534,PP,2
11,96,Models/RandomForest/RF_11_96V2.pkl,1394.0266,RF,2
11,96,Models/XGBoost/XGB_11_96V2.pkl,941.9941,XGB,2
11,96,Models/XtraTrees/ET_11_96V2.pkl,1105.5645,ET,2
11,96,Models/Prophet/PP_11_96V2.json,1133.6025,PP,2
11,95,Models/RandomForest/RF_11_95V2.pkl,1378.2424,RF,2
11,95,Models/XGBoost/XGB_11_95V2.pkl,106.6199,XGB,2
11,95,Models/XtraTrees/ET_11_95V2.pkl,1580.0751,ET,2
11,95,Models/Prophet/PP_11_95V2.json,2432.4422,PP,2
11,94,Models/RandomForest/RF_11_94V2.pkl,1275.2781,RF,2
11,94,Models/XGBoost/XGB_11_94V2.pkl,447.8089,XGB,2
11,94,Models/XtraTrees/ET_11_94V2.pkl,1383.7893,ET,2
11,94,Models/Prophet/PP_11_94V2.json,1914.7148,PP,2
11,93,Models/RandomForest/RF_11_93V2.pkl,941.3507,RF,2
11,93,Models/XGBoost/XGB_11_93V2.pkl,3809.2324,XGB,2
11,93,Models/XtraTrees/ET_11_93V2.pkl,1521.9026,ET,2
11,93,Models/Prophet/PP_11_93V2.json,1956.1197,PP,2
11,92,Models/RandomForest/RF_11_92V2.pkl,1983.0008,RF,2
11,92,Models/XGBoost/XGB_11_92V2.pkl,684.4454,XGB,2
11,92,Models/XtraTrees/ET_11_92V2.pkl,2001.0276,ET,2
11,92,Models/Prophet/PP_11_92V2.json,3820.4361,PP,2
11,91,Models/RandomForest/RF_11_91V2.pkl,589.4792,RF,2
11,91,Models/XGBoost/XGB_11_91V2.pkl,366.9274,XGB,2
11,91,Models/XtraTrees/ET_11_91V2.pkl,1193.5425,ET,2
11,91,Models/Prophet/PP_11_91V2.json,2208.9535,PP,2
11,90,Models/RandomForest/RF_11_90V2.pkl,1052.1469,RF,2
11,90,Models/XGBoost/XGB_11_90V2.pkl,212.1609,XGB,2
11,90,Models/XtraTrees/ET_11_90V2.pkl,885.7442,ET,2
11,90,Models/Prophet/PP_11_90V2.json,1599.8009,PP,2
11,87,Models/RandomForest/RF_11_87V2.pkl,866.8584,RF,2
11,87,Models/XGBoost/XGB_11_87V2.pkl,2079.0067,XGB,2
11,87,Models/XtraTrees/ET_11_87V2.pkl,805.7332,ET,2
11,87,Models/Prophet/PP_11_87V2.json,1009.3807,PP,2
11,85,Models/RandomForest/RF_11_85V2.pkl,125.5816,RF,2
11,85,Models/XGBoost/XGB_11_85V2.pkl,14.3212,XGB,2
11,85,Models/XtraTrees/ET_11_85V2.pkl,217.8512,ET,2
11,85,Models/Prophet/PP_11_85V2.json,193.6668,PP,2
11,83,Models/RandomForest/RF_11_83V2.pkl,115.4441,RF,2
11,83,Models/XGBoost/XGB_11_83V2.pkl,12.4718,XGB,2
11,83,Models/XtraTrees/ET_11_83V2.pkl,175.4184,ET,2
11,83,Models/Prophet/PP_11_83V2.json,317.9825,PP,2
11,82,Models/RandomForest/RF_11_82V2.pkl,1799.3349,RF,2
11,82,Models/XGBoost/XGB_11_82V2.pkl,1220.5656,XGB,2
11,82,Models/XtraTrees/ET_11_82V2.pkl,1369.7219,ET,2
11,82,Models/Prophet/PP_11_82V2.json,2090.7666,PP,2
26,91,Models/RandomForest/RF_26_91V2.pkl,755.8942,RF,2
26,91,Models/XGBoost/XGB_26_91V2.pkl,425.0475,XGB,2
26,91,Models/XtraTrees/ET_26_91V2.pkl,1256.5614,ET,2
26,91,Models/Prophet/PP_26_91V2.json,2870.195,PP,2
26,18,Models/RandomForest/RF_26_18V2.pkl,926.8775,RF,2
26,18,Models/XGBoost/XGB_26_18V2.pkl,314.0097,XGB,2
26,18,Models/XtraTrees/ET_26_18V2.pkl,884.4017,ET,2
26,18,Models/Prophet/PP_26_18V2.json,743.7712,PP,2
26,17,Models/RandomForest/RF_26_17V2.pkl,566.7193,RF,2
26,17,Models/XGBoost/XGB_26_17V2.pkl,145.1128,XGB,2
26,17,Models/XtraTrees/ET_26_17V2.pkl,513.9123,ET,2
26,17,Models/Prophet/PP_26_17V2.json,596.558,PP,2
26,16,Models/RandomForest/RF_26_16V2.pkl,1084.7512,RF,2
26,16,Models/XGBoost/XGB_26_16V2.pkl,165.6568,XGB,2
26,16,Models/XtraTrees/ET_26_16V2.pkl,705.6043,ET,2
26,16,Models/Prophet/PP_26_16V2.json,1733.1102,PP,2
12,59,Models/RandomForest/RF_12_59V2.pkl,422.2903,RF,2
12,59,Models/XGBoost/XGB_12_59V2.pkl,318.6674,XGB,2
12,59,Models/XtraTrees/ET_12_59V2.pkl,413.0205,ET,2
12,59,Models/Prophet/PP_12_59V2.json,736.4156,PP,2
12,58,Models/RandomForest/RF_12_58V2.pkl,619.2129,RF,2
12,58,Models/XGBoost/XGB_12_58V2.pkl,231.1595,XGB,2
12,58,Models/XtraTrees/ET_12_58V2.pkl,516.6914,ET,2
12,58,Models/Prophet/PP_12_58V2.json,1054.6818,PP,2
12,56,Models/RandomForest/RF_12_56V2.pkl,107.9177,RF,2
12,56,Models/XGBoost/XGB_12_56V2.pkl,9.265,XGB,2
12,56,Models/XtraTrees/ET_12_56V2.pkl,147.8871,ET,2
12,56,Models/Prophet/PP_12_56V2.json,194.8995,PP,2
12,55,Models/RandomForest/RF_12_55V2.pkl,1589.1548,RF,2
12,55,Models/XGBoost/XGB_12_55V2.pkl,223.0748,XGB,2
12,55,Models/XtraTrees/ET_12_55V2.pkl,1756.2909,ET,2
12,55,Models/Prophet/PP_12_55V2.json,1752.0821,PP,2
12,54,Models/RandomForest/RF_12_54V2.pkl,49.2276,RF,2
12,54,Models/XGBoost/XGB_12_54V2.pkl,33.8885,XGB,2
12,54,Models/XtraTrees/ET_12_54V2.pkl,35.9452,ET,2
12,54,Models/Prophet/PP_12_54V2.json,50.6536,PP,2
12,52,Models/RandomForest/RF_12_52V2.pkl,497.6651,RF,2
12,52,Models/XGBoost/XGB_12_52V2.pkl,419.7062,XGB,2
12,52,Models/XtraTrees/ET_12_52V2.pkl,416.6999,ET,2
12,52,Models/Prophet/PP_12_52V2.json,314.7191,PP,2
12,51,Models/RandomForest/RF_12_51V2.pkl,8.3667,RF,2
12,51,Models/XGBoost/XGB_12_51V2.pkl,0.6085,XGB,2
12,51,Models/XtraTrees/ET_12_51V2.pkl,8.5666,ET,2
12,51,Models/Prophet/PP_12_51V2.json,0.0,PP,2
12,49,Models/RandomForest/RF_12_49V2.pkl,6.6393,RF,2
12,49,Models/XGBoost/XGB_12_49V2.pkl,3.177,XGB,2
12,49,Models/XtraTrees/ET_12_49V2.pkl,7.6329,ET,2
12,49,Models/Prophet/PP_12_49V2.json,9.226,PP,2
12,60,Models/RandomForest/RF_12_60V2.pkl,28.7138,RF,2
12,60,Models/XGBoost/XGB_12_60V2.pkl,37.698,XGB,2
12,60,Models/XtraTrees/ET_12_60V2.pkl,53.3741,ET,2
12,60,Models/Prophet/PP_12_60V2.json,53.9191,PP,2
12,46,Models/RandomForest/RF_12_46V2.pkl,1638.5096,RF,2
12,46,Models/XGBoost/XGB_12_46V2.pkl,717.9315,XGB,2
12,46,Models/XtraTrees/ET_12_46V2.pkl,1140.0191,ET,2
12,46,Models/Prophet/PP_12_46V2.json,1564.7082,PP,2
12,44,Models/RandomForest/RF_12_44V2.pkl,291.9401,RF,2
12,44,Models/XGBoost/XGB_12_44V2.pkl,137.8045,XGB,2
12,44,Models/XtraTrees/ET_12_44V2.pkl,265.6717,ET,2
12,44,Models/Prophet/PP_12_44V2.json,417.258,PP,2
12,42,Models/RandomForest/RF_12_42V2.pkl,319.3828,RF,2
12,42,Models/XGBoost/XGB_12_42V2.pkl,34.1138,XGB,2
12,42,Models/XtraTrees/ET_12_42V2.pkl,232.8512,ET,2
12,42,Models/Prophet/PP_12_42V2.json,317.3434,PP,2
12,41,Models/RandomForest/RF_12_41V2.pkl,187.1918,RF,2
12,41,Models/XGBoost/XGB_12_41V2.pkl,72.4685,XGB,2
12,41,Models/XtraTrees/ET_12_41V2.pkl,140.0447,ET,2
12,41,Models/Prophet/PP_12_41V2.json,302.8837,PP,2
12,40,Models/RandomForest/RF_12_40V2.pkl,856.9588,RF,2
12,40,Models/XGBoost/XGB_12_40V2.pkl,1029.0809,XGB,2
12,40,Models/XtraTrees/ET_12_40V2.pkl,984.2647,ET,2
12,40,Models/Prophet/PP_12_40V2.json,1199.4735,PP,2
12,38,Models/RandomForest/RF_12_38V2.pkl,3085.9089,RF,2
12,38,Models/XGBoost/XGB_12_38V2.pkl,2806.9476,XGB,2
12,38,Models/XtraTrees/ET_12_38V2.pkl,3712.6521,ET,2
12,38,Models/Prophet/PP_12_38V2.json,3681.0315,PP,2
12,36,Models/RandomForest/RF_12_36V2.pkl,624.9615,RF,2
12,36,Models/XGBoost/XGB_12_36V2.pkl,378.6041,XGB,2
12,36,Models/XtraTrees/ET_12_36V2.pkl,406.4382,ET,2
12,36,Models/Prophet/PP_12_36V2.json,663.0621,PP,2
12,35,Models/RandomForest/RF_12_35V2.pkl,214.6501,RF,2
12,35,Models/XGBoost/XGB_12_35V2.pkl,42.3428,XGB,2
12,35,Models/XtraTrees/ET_12_35V2.pkl,154.052,ET,2
12,35,Models/Prophet/PP_12_35V2.json,310.4882,PP,2
12,34,Models/RandomForest/RF_12_34V2.pkl,1759.0047,RF,2
12,34,Models/XGBoost/XGB_12_34V2.pkl,127.9965,XGB,2
12,34,Models/XtraTrees/ET_12_34V2.pkl,1922.4682,ET,2
12,34,Models/Prophet/PP_12_34V2.json,1954.609,PP,2
12,45,Models/RandomForest/RF_12_45V2.pkl,13.2481,RF,2
12,45,Models/XGBoost/XGB_12_45V2.pkl,14.4841,XGB,2
12,45,Models/XtraTrees/ET_12_45V2.pkl,12.1539,ET,2
12,45,Models/Prophet/PP_12_45V2.json,14.666,PP,2
12,67,Models/RandomForest/RF_12_67V2.pkl,934.728,RF,2
12,67,Models/XGBoost/XGB_12_67V2.pkl,187.556,XGB,2
12,67,Models/XtraTrees/ET_12_67V2.pkl,720.8162,ET,2
12,67,Models/Prophet/PP_12_67V2.json,918.9015,PP,2
12,71,Models/RandomForest/RF_12_71V2.pkl,645.6716,RF,2
12,71,Models/XGBoost/XGB_12_71V2.pkl,58.8585,XGB,2
12,71,Models/XtraTrees/ET_12_71V2.pkl,921.7789,ET,2
12,71,Models/Prophet/PP_12_71V2.json,906.8362,PP,2
12,72,Models/RandomForest/RF_12_72V2.pkl,13081.423,RF,2
12,72,Models/XGBoost/XGB_12_72V2.pkl,2766.7776,XGB,2
12,72,Models/XtraTrees/ET_12_72V2.pkl,14172.9039,ET,2
12,72,Models/Prophet/PP_12_72V2.json,4269.1897,PP,2
25,95,Models/RandomForest/RF_25_95V2.pkl,793.4549,RF,2
25,95,Models/XGBoost/XGB_25_95V2.pkl,87.7179,XGB,2
25,95,Models/XtraTrees/ET_25_95V2.pkl,1330.0958,ET,2
25,95,Models/Prophet/PP_25_95V2.json,1621.1825,PP,2
25,97,Models/RandomForest/RF_25_97V2.pkl,120.7668,RF,2
25,97,Models/XGBoost/XGB_25_97V2.pkl,596.3566,XGB,2
25,97,Models/XtraTrees/ET_25_97V2.pkl,121.6481,ET,2
25,97,Models/Prophet/PP_25_97V2.json,121.286,PP,2
